symbol,ts,label,composite,sub_scores
SOLUSDT,2026-07-09 12:00:00+00:00,0,38.01540390141976,"{'technical': 40.03874862822405, 'momentum': 0.3101175862514471, 'volume': 49.55, 'vwap': 0, 'atr_bb': 36.714348490113494, 'structure': 50.0, 'candle': 36.475416242863524, 'mtf': 58.217598186681776, 'pattern': 50.0}"
ADAUSDT,2026-07-09 12:00:00+00:00,0,41.826864121365546,"{'technical': 37.25328761299609, 'momentum': 0.1201201201201069, 'volume': 61.75000000000001, 'vwap': 0, 'atr_bb': 49.74314898596723, 'structure': 50.0, 'candle': 53.07158119658095, 'mtf': 34.25019492504377, 'pattern': 50.0}"
OPNUSDT,2026-07-09 12:00:00+00:00,0,50.12593977292485,"{'technical': 47.2589491054947, 'momentum': 2.5083612040133803, 'volume': 100, 'vwap': 0, 'atr_bb': 82.25612522286197, 'structure': 50.0, 'candle': 44.014880952380985, 'mtf': 56.265610923195595, 'pattern': 50.0}"
XRPUSDT,2026-07-09 12:00:00+00:00,0,32.316528689828054,"{'technical': 41.03080866155715, 'momentum': 0.2114748069143243, 'volume': 49.55, 'vwap': 0, 'atr_bb': 31.852519267757046, 'structure': 50.0, 'candle': 41.90540436087207, 'mtf': 50.02228919720816, 'pattern': 50.0}"
LINKUSDT,2026-07-09 12:00:00+00:00,1,46.30839594827051,"{'technical': 44.803126340630044, 'momentum': 1.0628526440099662, 'volume': 47.699999999999996, 'vwap': 0, 'atr_bb': 34.79269807137685, 'structure': 50.0, 'candle': 40.24977370584515, 'mtf': 58.85284163989103, 'pattern': 50.0}"
ACEUSDT,2026-07-09 12:00:00+00:00,0,31.763788539954056,"{'technical': 47.373581179745415, 'momentum': 2.071823204419872, 'volume': 10.85, 'vwap': 0, 'atr_bb': 53.84191550587843, 'structure': 50.0, 'candle': 50.676638176637745, 'mtf': 25.41520421450621, 'pattern': 50.0}"
TLMUSDT,2026-07-09 12:00:00+00:00,0,33.72189617465841,"{'technical': 44.30528052661738, 'momentum': 0, 'volume': 37.75, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 27.172674241648657, 'mtf': 60.44354838709678, 'pattern': 50.0}"
DOGEUSDT,2026-07-09 12:00:00+00:00,0,43.341766200939134,"{'technical': 38.768860942289336, 'momentum': 0.5118981737686901, 'volume': 36.95, 'vwap': 0, 'atr_bb': 34.04887556243975, 'structure': 50.0, 'candle': 43.91199279878192, 'mtf': 42.79361246851329, 'pattern': 50.0}"
WCTUSDT,2026-07-09 12:00:00+00:00,0,38.32522954454247,"{'technical': 49.271151689651454, 'momentum': 1.1259191176470527, 'volume': 49.2, 'vwap': 0, 'atr_bb': 56.75507223565492, 'structure': 60.0, 'candle': 41.445707070706725, 'mtf': 26.1958103178148, 'pattern': 50.0}"
BNBUSDT,2026-07-09 12:00:00+00:00,0,39.970124436361836,"{'technical': 47.8781692588573, 'momentum': 0.48745292647731353, 'volume': 39.15, 'vwap': 0, 'atr_bb': 24.399541578819857, 'structure': 50.0, 'candle': 45.96036634774613, 'mtf': 28.419195037632726, 'pattern': 50.0}"
SATSUSDT,2026-07-09 12:00:00+00:00,1,49.947939219072346,"{'technical': 45.801844605130874, 'momentum': 1.3818417359386759, 'volume': 49.35, 'vwap': 0, 'atr_bb': 43.498724990140346, 'structure': 50.0, 'candle': 48.92349596381093, 'mtf': 51.660171415003674, 'pattern': 50.0}"
TUTUSDT,2026-07-09 12:00:00+00:00,0,67.54904799331287,"{'technical': 64.3313257205165, 'momentum': 11.39630390143737, 'volume': 62.050000000000004, 'vwap': 8.480828487987996, 'atr_bb': 61.38286298036249, 'structure': 50.0, 'candle': 67.83904795569691, 'mtf': 58.77173091458806, 'pattern': 50.0}"
BTCUSDT,2026-07-09 12:00:00+00:00,0,41.213206367585585,"{'technical': 51.71695335532006, 'momentum': 1.4420643379075362, 'volume': 81.25, 'vwap': 0, 'atr_bb': 26.216388160336912, 'structure': 50.0, 'candle': 49.77320321736754, 'mtf': 81.15243443888517, 'pattern': 50.0}"
RECALLUSDT,2026-07-09 12:00:00+00:00,1,44.18795768323257,"{'technical': 56.744412116713896, 'momentum': 2.8804007514088825, 'volume': 50.4, 'vwap': 2.472175944874484, 'atr_bb': 48.85562141217747, 'structure': 50.0, 'candle': 54.847930885572694, 'mtf': 61.31811982901766, 'pattern': 50.0}"
BREVUSDT,2026-07-09 12:00:00+00:00,1,40.300957193265894,"{'technical': 38.39075276460612, 'momentum': 0, 'volume': 49.15, 'vwap': 0, 'atr_bb': 72.42426235917075, 'structure': 50.0, 'candle': 50.631313131313064, 'mtf': 16.799191374663074, 'pattern': 50.0}"
HYPERUSDT,2026-07-09 12:00:00+00:00,0,42.26101245677976,"{'technical': 30.868810465422257, 'momentum': 0, 'volume': 48.199999999999996, 'vwap': 0, 'atr_bb': 61.45081357014362, 'structure': 50.0, 'candle': 54.68390804597728, 'mtf': 51.09696711919726, 'pattern': 50.0}"
TUTUSDT,2026-07-09 20:00:00+00:00,1,61.54348698948727,"{'technical': 58.37675531249718, 'momentum': 6.51955867602808, 'volume': 51.449999999999996, 'vwap': 5.4860575390395985, 'atr_bb': 62.11551496211504, 'structure': 50.0, 'candle': 44.489611562782336, 'mtf': 58.77173091458806, 'pattern': 50.0}"
ADAUSDT,2026-07-09 20:00:00+00:00,0,27.732447679312067,"{'technical': 37.89209424177524, 'momentum': 0, 'volume': 18.0, 'vwap': 0, 'atr_bb': 46.81555788984997, 'structure': 50.0, 'candle': 40.14041514041525, 'mtf': 34.32513497300541, 'pattern': 50.0}"
DOGEUSDT,2026-07-09 20:00:00+00:00,0,29.04515138862684,"{'technical': 41.42940392933308, 'momentum': 0.5379310344827607, 'volume': 16.05, 'vwap': 0, 'atr_bb': 32.67902898302873, 'structure': 50.0, 'candle': 36.83510581158045, 'mtf': 43.9001337964744, 'pattern': 50.0}"
TLMUSDT,2026-07-09 20:00:00+00:00,0,43.57686240695242,"{'technical': 43.34597784545772, 'momentum': 0, 'volume': 16.35, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 34.536713835132836, 'mtf': 59.1052416052416, 'pattern': 50.0}"
AVAXUSDT,2026-07-09 20:00:00+00:00,0,45.091525697085316,"{'technical': 49.837333293413096, 'momentum': 0, 'volume': 18.2, 'vwap': 0.3767418501338098, 'atr_bb': 40.39142647584269, 'structure': 50.0, 'candle': 48.31196779208978, 'mtf': 53.7237209688591, 'pattern': 50.0}"
BREVUSDT,2026-07-09 20:00:00+00:00,0,40.548378731369226,"{'technical': 41.9189726717757, 'momentum': 0, 'volume': 35.099999999999994, 'vwap': 0, 'atr_bb': 65.59679480930076, 'structure': 50.0, 'candle': 51.44230769230747, 'mtf': 19.32065217391305, 'pattern': 50.0}"
SATSUSDT,2026-07-09 20:00:00+00:00,1,52.187997274455796,"{'technical': 51.95423534337738, 'momentum': 1.7007166541876135, 'volume': 46.35, 'vwap': 0.5770997519981674, 'atr_bb': 41.788608174548465, 'structure': 50.0, 'candle': 43.27254444901517, 'mtf': 76.51408250573847, 'pattern': 50.0}"
ACEUSDT,2026-07-09 20:00:00+00:00,0,47.36389206484758,"{'technical': 48.587337247949684, 'momentum': 0.8163265306122495, 'volume': 9.049999999999999, 'vwap': 0, 'atr_bb': 52.22101042058899, 'structure': 50.0, 'candle': 40.16076516076515, 'mtf': 47.014861703891846, 'pattern': 50.0}"
LINKUSDT,2026-07-09 20:00:00+00:00,1,41.78673043698957,"{'technical': 47.30201021355284, 'momentum': 0, 'volume': 15.25, 'vwap': 0, 'atr_bb': 33.36642212856404, 'structure': 50.0, 'candle': 43.25354111505691, 'mtf': 59.77421868949458, 'pattern': 50.0}"
BNBUSDT,2026-07-09 20:00:00+00:00,0,33.680224079035156,"{'technical': 45.194037320333734, 'momentum': 0, 'volume': 17.5, 'vwap': 0, 'atr_bb': 22.79909510804735, 'structure': 50.0, 'candle': 30.94122960140758, 'mtf': 27.63193314264727, 'pattern': 50.0}"
SOLUSDT,2026-07-09 20:00:00+00:00,0,44.59264223669488,"{'technical': 43.14709841678909, 'momentum': 0.5410976552434961, 'volume': 16.5, 'vwap': 0, 'atr_bb': 34.46772413843169, 'structure': 50.0, 'candle': 35.635016682214584, 'mtf': 58.92841575730119, 'pattern': 50.0}"
ETHUSDT,2026-07-09 20:00:00+00:00,1,45.41881889608629,"{'technical': 48.31812481827068, 'momentum': 0.06536622286442242, 'volume': 17.1, 'vwap': 0, 'atr_bb': 30.324584516662554, 'structure': 50.0, 'candle': 36.73428065764875, 'mtf': 58.72848711270815, 'pattern': 50.0}"
RECALLUSDT,2026-07-09 20:00:00+00:00,0,43.68053205477307,"{'technical': 56.58088466924352, 'momentum': 0, 'volume': 53.7, 'vwap': 2.7848000025463917, 'atr_bb': 52.34945069155366, 'structure': 50.0, 'candle': 37.97392196315143, 'mtf': 62.22151352798676, 'pattern': 50.0}"
WCTUSDT,2026-07-09 20:00:00+00:00,1,52.05856490301702,"{'technical': 50.52806881110251, 'momentum': 1.7269168777342705, 'volume': 48.15, 'vwap': 0, 'atr_bb': 51.83417480626658, 'structure': 60.0, 'candle': 44.47337962962955, 'mtf': 49.53168294883327, 'pattern': 50.0}"
DOTUSDT,2026-07-09 20:00:00+00:00,1,25.959559165712122,"{'technical': 38.981385690469224, 'momentum': 0, 'volume': 14.000000000000002, 'vwap': 0, 'atr_bb': 35.43555241496352, 'structure': 50.0, 'candle': 34.44444444444444, 'mtf': 42.64934289127838, 'pattern': 50.0}"
XRPUSDT,2026-07-09 20:00:00+00:00,0,36.533782318172086,"{'technical': 43.39283218660403, 'momentum': 0, 'volume': 11.05, 'vwap': 0, 'atr_bb': 30.068180899327, 'structure': 50.0, 'candle': 39.36286455497874, 'mtf': 50.83776057541972, 'pattern': 50.0}"
OPNUSDT,2026-07-09 20:00:00+00:00,1,33.669201919654085,"{'technical': 46.13652527062893, 'momentum': 0, 'volume': 32.25, 'vwap': 0, 'atr_bb': 80.053347782521, 'structure': 50.0, 'candle': 23.85507246376801, 'mtf': 51.90686642549996, 'pattern': 50.0}"
HYPERUSDT,2026-07-09 20:00:00+00:00,0,43.44952843696014,"{'technical': 32.53742631683954, 'momentum': 0, 'volume': 49.9, 'vwap': 0, 'atr_bb': 56.70700591602976, 'structure': 50.0, 'candle': 41.07142857142881, 'mtf': 48.695424276249604, 'pattern': 50.0}"
BTCUSDT,2026-07-09 20:00:00+00:00,0,31.880190715552956,"{'technical': 54.89807557877379, 'momentum': 0.7066347085424459, 'volume': 20.1, 'vwap': 0.477228729127808, 'atr_bb': 25.255263049234102, 'structure': 50.0, 'candle': 37.82114492888169, 'mtf': 82.50066736796899, 'pattern': 50.0}"
LINKUSDT,2026-07-10 04:00:00+00:00,0,51.440508775738955,"{'technical': 56.9845822149417, 'momentum': 1.634071024189395, 'volume': 28.349999999999998, 'vwap': 1.676749947691077, 'atr_bb': 32.88784133279002, 'structure': 50.0, 'candle': 49.594656764800106, 'mtf': 83.0381754066807, 'pattern': 50.0}"
BREVUSDT,2026-07-10 04:00:00+00:00,0,50.17941620866733,"{'technical': 44.47208071279948, 'momentum': 1.6528925619834802, 'volume': 65.05, 'vwap': 0, 'atr_bb': 62.391794509906646, 'structure': 50.0, 'candle': 57.18101343101327, 'mtf': 20.169606512890105, 'pattern': 50.0}"
BTCUSDT,2026-07-10 04:00:00+00:00,0,36.73209557470214,"{'technical': 60.99131622004757, 'momentum': 1.13032662330199, 'volume': 37.3, 'vwap': 1.6425331830383538, 'atr_bb': 24.739211297851654, 'structure': 50.0, 'candle': 41.83965967572934, 'mtf': 82.31067504488512, 'pattern': 50.0}"
OPNUSDT,2026-07-10 04:00:00+00:00,1,59.56433354886755,"{'technical': 48.48311508856864, 'momentum': 0, 'volume': 100, 'vwap': 0.3406679947714455, 'atr_bb': 75.38075310698416, 'structure': 50.0, 'candle': 54.29951690821262, 'mtf': 50.630448578776836, 'pattern': 50.0}"
AVAXUSDT,2026-07-10 04:00:00+00:00,0,34.53551872391906,"{'technical': 52.85729627056446, 'momentum': 0.2973535533749697, 'volume': 26.950000000000003, 'vwap': 1.828978139017295, 'atr_bb': 39.58291809381492, 'structure': 50.0, 'candle': 44.15617872271106, 'mtf': 50.21433198047729, 'pattern': 50.0}"
ETHUSDT,2026-07-10 04:00:00+00:00,0,47.33839729143524,"{'technical': 56.17213063740769, 'momentum': 1.4138075002716677, 'volume': 34.65, 'vwap': 0.7839074711184504, 'atr_bb': 29.79782307952685, 'structure': 50.0, 'candle': 50.02435762726294, 'mtf': 82.27482770717205, 'pattern': 50.0}"
ACEUSDT,2026-07-10 04:00:00+00:00,0,50.396833192435956,"{'technical': 52.63203809909264, 'momentum': 0.8097165991902879, 'volume': 27.35, 'vwap': 1.5007080596472582, 'atr_bb': 49.569604362756735, 'structure': 50.0, 'candle': 47.19611528822058, 'mtf': 46.12059515749431, 'pattern': 50.0}"
SOLUSDT,2026-07-10 04:00:00+00:00,0,43.74392179518968,"{'technical': 48.895162108832274, 'momentum': 0.9213051823416492, 'volume': 36.9, 'vwap': 0, 'atr_bb': 33.288215263038275, 'structure': 50.0, 'candle': 41.878053637167646, 'mtf': 82.39155062245993, 'pattern': 50.0}"
HYPERUSDT,2026-07-10 04:00:00+00:00,1,30.15421519002878,"{'technical': 34.27925732556062, 'momentum': 0, 'volume': 50.4, 'vwap': 0, 'atr_bb': 54.90227925580588, 'structure': 50.0, 'candle': 36.90476190476196, 'mtf': 50.53417197438551, 'pattern': 50.0}"
DOGEUSDT,2026-07-10 04:00:00+00:00,0,47.17400292683666,"{'technical': 49.03550335629602, 'momentum': 0.9718039967150319, 'volume': 30.0, 'vwap': 0.4770344741244967, 'atr_bb': 31.748822001562434, 'structure': 50.0, 'candle': 40.992644828632265, 'mtf': 67.5348636783514, 'pattern': 50.0}"
SATSUSDT,2026-07-10 04:00:00+00:00,0,56.248609295200175,"{'technical': 61.7913315904552, 'momentum': 3.5501700680272092, 'volume': 50.3, 'vwap': 3.1385437715105082, 'atr_bb': 43.21290761990453, 'structure': 50.0, 'candle': 57.33634776679466, 'mtf': 78.46249087768979, 'pattern': 50.0}"
WCTUSDT,2026-07-10 04:00:00+00:00,0,56.329303210691975,"{'technical': 54.20415012824963, 'momentum': 0.881754465295052, 'volume': 51.300000000000004, 'vwap': 0.9768822537084143, 'atr_bb': 48.632410589308, 'structure': 60.0, 'candle': 41.25045612114585, 'mtf': 51.06105460928079, 'pattern': 50.0}"
TLMUSDT,2026-07-10 04:00:00+00:00,0,43.667473850406274,"{'technical': 38.52323227230503, 'momentum': 0, 'volume': 40.75, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 38.31688734630118, 'mtf': 57.49999999999999, 'pattern': 50.0}"
RECALLUSDT,2026-07-10 04:00:00+00:00,1,53.659400871999395,"{'technical': 54.060835666487726, 'momentum': 0, 'volume': 49.4, 'vwap': 2.249347212884573, 'atr_bb': 52.81623195245025, 'structure': 50.0, 'candle': 39.285714285714214, 'mtf': 57.2335172490551, 'pattern': 50.0}"
DOTUSDT,2026-07-10 04:00:00+00:00,1,39.23590846836758,"{'technical': 51.151262881201205, 'momentum': 2.666666666666669, 'volume': 52.75, 'vwap': 0.4499379858801201, 'atr_bb': 35.880481554432315, 'structure': 50.0, 'candle': 49.77553310886644, 'mtf': 67.09778413828077, 'pattern': 50.0}"
ADAUSDT,2026-07-10 04:00:00+00:00,0,54.46379961032015,"{'technical': 38.672899927973724, 'momentum': 0.4828002414001346, 'volume': 100, 'vwap': 0, 'atr_bb': 45.60640974699834, 'structure': 50.0, 'candle': 34.99974751300314, 'mtf': 24.54034723715636, 'pattern': 50.0}"
XRPUSDT,2026-07-10 04:00:00+00:00,0,34.88020208917815,"{'technical': 49.755637639066336, 'momentum': 0.7288629737609337, 'volume': 29.2, 'vwap': 0.2790480291649735, 'atr_bb': 29.232574001523712, 'structure': 50.0, 'candle': 43.95013078926509, 'mtf': 74.06582169858004, 'pattern': 50.0}"
TUTUSDT,2026-07-10 04:00:00+00:00,1,46.06960695373458,"{'technical': 61.28336832828846, 'momentum': 0.8419083255378841, 'volume': 46.35, 'vwap': 6.421577335411022, 'atr_bb': 62.62716479104576, 'structure': 50.0, 'candle': 32.34920634920642, 'mtf': 58.77173091458806, 'pattern': 50.0}"
BNBUSDT,2026-07-10 04:00:00+00:00,0,35.08368979561776,"{'technical': 51.731607698242954, 'momentum': 0.6558526961858849, 'volume': 69.39999999999999, 'vwap': 0.17174751951179235, 'atr_bb': 22.58701203555445, 'structure': 50.0, 'candle': 42.46495882371201, 'mtf': 50.95876939104098, 'pattern': 50.0}"
ACEUSDT,2026-07-10 12:00:00+00:00,0,49.2979342868325,"{'technical': 45.224591862364264, 'momentum': 0, 'volume': 62.25000000000001, 'vwap': 0.28906768187787674, 'atr_bb': 49.09200008018728, 'structure': 50.0, 'candle': 51.13636363636361, 'mtf': 20.736324040140474, 'pattern': 50.0}"
DOTUSDT,2026-07-10 12:00:00+00:00,0,64.13616945472383,"{'technical': 60.17673965168484, 'momentum': 3.431952662721897, 'volume': 94.85, 'vwap': 2.9630132075191606, 'atr_bb': 41.02671140864258, 'structure': 50.0, 'candle': 51.20635704874835, 'mtf': 72.5735853155208, 'pattern': 50.0}"
TLMUSDT,2026-07-10 12:00:00+00:00,0,42.793882804466236,"{'technical': 36.752538818263794, 'momentum': 0, 'volume': 23.9, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 30.201831453798412, 'mtf': 57.49999999999999, 'pattern': 50.0}"
LINKUSDT,2026-07-10 12:00:00+00:00,0,54.82225064143835,"{'technical': 56.5864848120499, 'momentum': 0.20240354206198627, 'volume': 68.2, 'vwap': 1.8181120766826, 'atr_bb': 33.495950391636995, 'structure': 50.0, 'candle': 49.44572650222556, 'mtf': 82.80080839142002, 'pattern': 50.0}"
ETHUSDT,2026-07-10 12:00:00+00:00,0,52.04201759878776,"{'technical': 59.293461960584736, 'momentum': 0.8530549502525303, 'volume': 76.75, 'vwap': 1.6411852100890238, 'atr_bb': 30.45924270100771, 'structure': 50.0, 'candle': 53.931650518761565, 'mtf': 83.23320635543169, 'pattern': 50.0}"
AVAXUSDT,2026-07-10 12:00:00+00:00,0,48.65013578538306,"{'technical': 52.40617060840655, 'momentum': 0, 'volume': 46.650000000000006, 'vwap': 1.9183114394622331, 'atr_bb': 38.761472599533654, 'structure': 50.0, 'candle': 24.4000406387454, 'mtf': 49.72891538531116, 'pattern': 50.0}"
BREVUSDT,2026-07-10 12:00:00+00:00,1,23.01617481800789,"{'technical': 41.321034414421305, 'momentum': 0, 'volume': 1.95, 'vwap': 0, 'atr_bb': 59.876299302426105, 'structure': 50.0, 'candle': 31.201151789387172, 'mtf': 20.3443526170799, 'pattern': 50.0}"
BTCUSDT,2026-07-10 12:00:00+00:00,0,49.081108482996505,"{'technical': 59.684171863071334, 'momentum': 0.1451040858708448, 'volume': 68.65, 'vwap': 1.57359947953003, 'atr_bb': 24.413585813709076, 'structure': 50.0, 'candle': 48.00099686915734, 'mtf': 81.53313421156878, 'pattern': 50.0}"
SOLUSDT,2026-07-10 12:00:00+00:00,0,60.4351074368221,"{'technical': 44.46110323773674, 'momentum': 0, 'volume': 100, 'vwap': 0, 'atr_bb': 34.94023472180098, 'structure': 50.0, 'candle': 43.73596008666742, 'mtf': 57.81455898562755, 'pattern': 50.0}"
HYPERUSDT,2026-07-10 12:00:00+00:00,1,36.56139276389584,"{'technical': 43.46958341299616, 'momentum': 2.0833333333333313, 'volume': 50.2, 'vwap': 0, 'atr_bb': 53.86583774718049, 'structure': 50.0, 'candle': 44.29824561403496, 'mtf': 53.70553572196651, 'pattern': 50.0}"
DOGEUSDT,2026-07-10 12:00:00+00:00,0,49.958725565467276,"{'technical': 50.87164210691147, 'momentum': 0.027019724398800658, 'volume': 50.1, 'vwap': 1.10150286516398, 'atr_bb': 31.21704010245008, 'structure': 50.0, 'candle': 44.92510543042448, 'mtf': 67.0219125847769, 'pattern': 50.0}"
OPNUSDT,2026-07-10 12:00:00+00:00,1,68.61293680499517,"{'technical': 53.81570013673134, 'momentum': 1.118210862619796, 'volume': 100, 'vwap': 3.4005110048178424, 'atr_bb': 69.13497373576976, 'structure': 50.0, 'candle': 62.52136752136739, 'mtf': 75.34902640772053, 'pattern': 50.0}"
RECALLUSDT,2026-07-10 12:00:00+00:00,0,57.27607885151581,"{'technical': 61.31381681585426, 'momentum': 1.2567324955116808, 'volume': 50.1, 'vwap': 4.804902308957662, 'atr_bb': 51.12787528206239, 'structure': 50.0, 'candle': 50.39682539682555, 'mtf': 58.73115213609127, 'pattern': 50.0}"
BNBUSDT,2026-07-10 12:00:00+00:00,0,44.098082032467055,"{'technical': 51.30192483022799, 'momentum': 0, 'volume': 51.849999999999994, 'vwap': 0.22652171472930166, 'atr_bb': 22.207240257701283, 'structure': 50.0, 'candle': 33.45483225255309, 'mtf': 50.82425868356296, 'pattern': 50.0}"
ADAUSDT,2026-07-10 12:00:00+00:00,0,47.28103509856478,"{'technical': 39.81713530159695, 'momentum': 0, 'volume': 60.35, 'vwap': 0, 'atr_bb': 45.12765706520537, 'structure': 50.0, 'candle': 36.44850383980792, 'mtf': 27.42863527475558, 'pattern': 50.0}"
XRPUSDT,2026-07-10 12:00:00+00:00,0,45.29483203572302,"{'technical': 48.554066495485245, 'momentum': 0, 'volume': 82.3, 'vwap': 0.2988572524258858, 'atr_bb': 29.22889699249282, 'structure': 50.0, 'candle': 39.56256473786228, 'mtf': 50.85456895576236, 'pattern': 50.0}"
TUTUSDT,2026-07-10 12:00:00+00:00,1,58.896791235059965,"{'technical': 63.43603804459287, 'momentum': 2.0522388059701466, 'volume': 48.5, 'vwap': 7.208157376673934, 'atr_bb': 59.34756433963686, 'structure': 50.0, 'candle': 53.08123249299719, 'mtf': 51.695023711594615, 'pattern': 50.0}"
SATSUSDT,2026-07-10 12:00:00+00:00,0,52.63091183557974,"{'technical': 51.73816442936008, 'momentum': 0, 'volume': 51.800000000000004, 'vwap': 1.145846935081448, 'atr_bb': 43.78823040170588, 'structure': 50.0, 'candle': 52.4252967773569, 'mtf': 75.0680372437386, 'pattern': 50.0}"
WCTUSDT,2026-07-10 12:00:00+00:00,0,54.75150910960981,"{'technical': 54.07279580845064, 'momentum': 0.9039548022598973, 'volume': 48.0, 'vwap': 1.0355740955012227, 'atr_bb': 48.25357189976942, 'structure': 60.0, 'candle': 50.83234887339372, 'mtf': 48.82297996659473, 'pattern': 50.0}"
SATSUSDT,2026-07-10 20:00:00+00:00,0,51.12897874185568,"{'technical': 53.12656410721623, 'momentum': 0, 'volume': 49.15, 'vwap': 1.6113627083415767, 'atr_bb': 41.86259008745608, 'structure': 50.0, 'candle': 49.17340456410779, 'mtf': 72.93487887845782, 'pattern': 50.0}"
RECALLUSDT,2026-07-10 20:00:00+00:00,0,64.34901156753591,"{'technical': 66.13745066353707, 'momentum': 4.568835098335847, 'volume': 49.2, 'vwap': 6.349911698494467, 'atr_bb': 48.71124362585971, 'structure': 50.0, 'candle': 65.34391534391524, 'mtf': 62.10220881729157, 'pattern': 50.0}"
AVAXUSDT,2026-07-10 20:00:00+00:00,0,34.283245104361406,"{'technical': 52.85710765657522, 'momentum': 0, 'volume': 13.850000000000001, 'vwap': 2.200801867038924, 'atr_bb': 35.75711879446406, 'structure': 50.0, 'candle': 33.50093313504209, 'mtf': 48.86032394646204, 'pattern': 50.0}"
XRPUSDT,2026-07-10 20:00:00+00:00,0,38.512803672152174,"{'technical': 49.113005288772115, 'momentum': 0, 'volume': 18.0, 'vwap': 0.6240928005101373, 'atr_bb': 26.824470782088806, 'structure': 50.0, 'candle': 43.91805679564543, 'mtf': 49.91164569179939, 'pattern': 50.0}"
HYPERUSDT,2026-07-10 20:00:00+00:00,0,53.69875715690035,"{'technical': 51.22804423676984, 'momentum': 2.33576642335765, 'volume': 48.15, 'vwap': 2.5765220639397244, 'atr_bb': 51.79832042695291, 'structure': 50.0, 'candle': 42.89473684210506, 'mtf': 78.6148063331961, 'pattern': 50.0}"
BTCUSDT,2026-07-10 20:00:00+00:00,0,48.10682233551501,"{'technical': 60.36038068958041, 'momentum': 0, 'volume': 48.05, 'vwap': 1.6850204048743287, 'atr_bb': 23.26100744495288, 'structure': 50.0, 'candle': 43.86503627268809, 'mtf': 80.38737796254992, 'pattern': 50.0}"
BNBUSDT,2026-07-10 20:00:00+00:00,0,39.68249945976081,"{'technical': 53.13138428285514, 'momentum': 0, 'volume': 17.25, 'vwap': 0.6382216149693276, 'atr_bb': 20.702593289483787, 'structure': 50.0, 'candle': 39.582727602874265, 'mtf': 50.045954671392224, 'pattern': 50.0}"
ACEUSDT,2026-07-10 20:00:00+00:00,0,52.40208399793348,"{'technical': 53.09986064047691, 'momentum': 0.6738544474393536, 'volume': 14.2, 'vwap': 2.482504668084334, 'atr_bb': 45.421545624498094, 'structure': 50.0, 'candle': 51.136363636363505, 'mtf': 44.92209689026288, 'pattern': 50.0}"
LINKUSDT,2026-07-10 20:00:00+00:00,0,54.314995265543,"{'technical': 59.16442102111883, 'momentum': 0, 'volume': 42.449999999999996, 'vwap': 2.5507471700642164, 'atr_bb': 31.481141330892946, 'structure': 50.0, 'candle': 47.67373815554913, 'mtf': 81.43221582132539, 'pattern': 50.0}"
TLMUSDT,2026-07-10 20:00:00+00:00,0,43.095188972466374,"{'technical': 36.67605925199042, 'momentum': 0, 'volume': 27.1, 'vwap': 0, 'atr_bb': 100, 'structure': 50.0, 'candle': 48.9894636015326, 'mtf': 57.49999999999999, 'pattern': 50.0}"
ADAUSDT,2026-07-10 20:00:00+00:00,0,29.300518339207855,"{'technical': 40.18490694478345, 'momentum': 0, 'volume': 15.75, 'vwap': 0, 'atr_bb': 41.184573165877026, 'structure': 50.0, 'candle': 26.511538276243673, 'mtf': 26.227763407891914, 'pattern': 50.0}"
SOLUSDT,2026-07-10 20:00:00+00:00,0,46.28736876254859,"{'technical': 44.98785170352499, 'momentum': 0, 'volume': 29.099999999999998, 'vwap': 0, 'atr_bb': 32.65043040943396, 'structure': 50.0, 'candle': 49.83170380539382, 'mtf': 48.93939377533695, 'pattern': 50.0}"
DOTUSDT,2026-07-10 20:00:00+00:00,0,55.594256639347016,"{'technical': 61.065201630475016, 'momentum': 0, 'volume': 25.4, 'vwap': 3.215228157104788, 'atr_bb': 40.10594696277291, 'structure': 50.0, 'candle': 34.402021678236515, 'mtf': 69.88307070192927, 'pattern': 50.0}"
DOGEUSDT,2026-07-10 20:00:00+00:00,0,44.909459039162385,"{'technical': 51.34709440735071, 'momentum': 0, 'volume': 16.900000000000002, 'vwap': 1.4822246935476082, 'atr_bb': 28.8161923335371, 'structure': 50.0, 'candle': 41.138953638953296, 'mtf': 65.4971944556809, 'pattern': 50.0}"
WCTUSDT,2026-07-10 20:00:00+00:00,0,53.706372474247914,"{'technical': 51.544070509515294, 'momentum': 0, 'volume': 48.449999999999996, 'vwap': 0.5255325025841512, 'atr_bb': 44.06460848584791, 'structure': 50.0, 'candle': 39.401901901902, 'mtf': 48.087980202904404, 'pattern': 50.0}"
BREVUSDT,2026-07-10 20:00:00+00:00,1,28.844179247086558,"{'technical': 44.16308255652069, 'momentum': 0.2732240437158548, 'volume': 1.4000000000000001, 'vwap': 0.3286602018422169, 'atr_bb': 55.00125713017912, 'structure': 50.0, 'candle': 36.11290670114238, 'mtf': 18.6522911051213, 'pattern': 50.0}"
OPNUSDT,2026-07-10 20:00:00+00:00,0,59.19838457126355,"{'technical': 70.12032355229255, 'momentum': 14.446227929373997, 'volume': 50.55, 'vwap': 10.97009839168207, 'atr_bb': 78.25408653670495, 'structure': 50.0, 'candle': 73.05318138651454, 'mtf': 82.10753532182102, 'pattern': 50.0}"
